shock,var,h,med,p10,p90
monetary_tightening,level,19,-0.47683636001710217,-3.912215782274042,0.4147465043106356
monetary_tightening,level,20,-0.4660243171066164,-3.9396317571359005,0.43198290891330626
monetary_tightening,slope_10y_1y,0,-1.320693451122231,-4.001450027629879,-0.41611722222024033
monetary_tightening,slope_10y_1y,1,-1.223133788189609,-3.761124861722407,-0.42368160716443914
monetary_tightening,slope_10y_1y,2,-0.9806827684584234,-3.380095530489499,-0.2632701203302367
monetary_tightening,slope_10y_1y,3,-0.7914514952479983,-2.7362484512415812,-0.11231737453159554
monetary_tightening,slope_10y_1y,4,-0.6201831323967901,-2.4135654573135352,-0.004407546875361593
monetary_tightening,slope_10y_1y,5,-0.4870375452103287,-2.0237286242216337,0.10523386353809452
monetary_tightening,slope_10y_1y,6,-0.406861480821446,-1.7290635614209704,0.1665859466180317
monetary_tightening,slope_10y_1y,7,-0.33762692513092324,-1.5405020578726571,0.2091038150866137
monetary_tightening,slope_10y_1y,8,-0.2828773461291044,-1.428516190306781,0.2573472313472515
monetary_tightening,slope_10y_1y,9,-0.23432474677598014,-1.4019513779592125,0.30673041030185805
monetary_tightening,slope_10y_1y,10,-0.2161866783152282,-1.264700019393506,0.34616947213117977
monetary_tightening,slope_10y_1y,11,-0.18897604888978142,-1.1861159449054641,0.37287199127358495
monetary_tightening,slope_10y_1y,12,-0.16431984286644435,-1.127414358557261,0.3724330452176532
monetary_tightening,slope_10y_1y,13,-0.13959992774485674,-1.0330207064092045,0.38982987384370626
monetary_tightening,slope_10y_1y,14,-0.11755491173813076,-1.0132750260116516,0.42775354356270934
monetary_tightening,slope_10y_1y,15,-0.10461236742136078,-0.9372712813413707,0.4684694331313922
monetary_tightening,slope_10y_1y,16,-0.09786224488503563,-0.9129600710117481,0.4614789165827355
monetary_tightening,slope_10y_1y,17,-0.09257288007427839,-0.9173344246467049,0.4590131671532194
monetary_tightening,slope_10y_1y,18,-0.0806543794480665,-0.8887446835647396,0.49065107745491354
monetary_tightening,slope_10y_1y,19,-0.07311366289882426,-0.8809134847123492,0.4720565026719496
monetary_tightening,slope_10y_1y,20,-0.07240149781843078,-0.8712400198571875,0.48931115287918564
monetary_tightening,curvature_ns_like,0,-1.249056649080382,-4.318351602278661,-0.23356420706738965
monetary_tightening,curvature_ns_like,1,-0.9120021495583012,-3.155335697710491,-0.24757198545467393
monetary_tightening,curvature_ns_like,2,-0.6623904708469173,-2.4816304139061534,-0.17118232184436394
monetary_tightening,curvature_ns_like,3,-0.47240780582929,-1.7979584917630227,-0.12912999774759026
monetary_tightening,curvature_ns_like,4,-0.3520036122131491,-1.2856536284019804,-0.08576768514482394
monetary_tightening,curvature_ns_like,5,-0.27079675548688975,-1.0003797940486305,-0.020263034622925793
monetary_tightening,curvature_ns_like,6,-0.20611162400675112,-0.7387787389228487,0.03906685851746245
monetary_tightening,curvature_ns_like,7,-0.15801805088976464,-0.6028906021985719,0.09924776378046095
monetary_tightening,curvature_ns_like,8,-0.12172294182582853,-0.49489409059800504,0.1679186902266949
monetary_tightening,curvature_ns_like,9,-0.09229369057698844,-0.38833805167838376,0.19639723318798555
monetary_tightening,curvature_ns_like,10,-0.06689955959963921,-0.3428072931106071,0.23619640881358342
monetary_tightening,curvature_ns_like,11,-0.05034390682767781,-0.3044386120272836,0.29194136817205846
monetary_tightening,curvature_ns_like,12,-0.036384431916764035,-0.28882710559181424,0.326063250147931
monetary_tightening,curvature_ns_like,13,-0.024531001519799575,-0.25239123670756425,0.3402530507048811
monetary_tightening,curvature_ns_like,14,-0.01608336086887787,-0.26747136770773783,0.337314198056291
monetary_tightening,curvature_ns_like,15,-0.01367376143345507,-0.25320858470077356,0.3726227102243073
monetary_tightening,curvature_ns_like,16,-0.008160325294384369,-0.24274613846963988,0.3842909138617128
monetary_tightening,curvature_ns_like,17,-0.0021581970396748235,-0.25365746813457263,0.3819383599800429
monetary_tightening,curvature_ns_like,18,0.0018565817975147992,-0.24078536221996868,0.37115651663247806
monetary_tightening,curvature_ns_like,19,0.001985058784500619,-0.24527447237478234,0.4061383652201835
monetary_tightening,curvature_ns_like,20,0.0055273948338942286,-0.23141828498066605,0.3902725937646358
